X0 X1 X2
X5194 174 196
X5195 170 187
X5196 201 202
X5197 195 210
X5198 219 231
X5199 161 161
X5200 169 176
X5201 166 170
X5202 166 186
X5203 171 179
X5204 189 198
X5205 177 185
X5206 185 194
X5207 162 162
X5208 159 178
X5209 175 183
X5210 203 206
X5211 183 183
X5212 190 201
X5213 202 221
X5214 223 224
X5215 170 183
X5216 170 190
X5217 171 180
X5218 195 195
X5219 177 194
X5220 195 201
X5221 180 203
X5222 190 195
X5223 183 185
X5224 185 213
X5225 172 185
X5226 199 216
X5227 194 223
X5228 194 224
X5229 203 226
X5230 244 245
X5231 198 200
X5232 190 214
X5233 184 197
X5234 213 232
X5235 201 221
X5236 215 229
X5237 212 239
X5238 229 236
X5239 200 205
X5240 212 220
X5241 200 214
X5242 228 233
X5243 196 202
X5244 207 226
X5245 209 210
X5246 228 250
X5247 135 154
X5248 149 163
X5249 147 162
X5250 167 175
X5251 150 155
X5252 152 169
X5253 161 184
X5254 175 202
X5255 135 146
X5256 137 144
X5257 146 150
X5258 167 178
X5259 163 179
X5260 171 182
X5261 170 183
X5262 173 183
X5263 152 164
X5264 160 162
X5265 142 161
X5266 161 185
X5267 157 164
X5268 170 175
X5269 152 167
X5270 174 183
X5271 157 161
X5272 169 192
X5273 161 178
X5274 185 210
X5275 159 176
X5276 168 194
X5277 178 191
X5278 182 192
X5279 150 170
X5280 171 174
X5281 168 168
X5282 181 197
X5283 144 168
X5284 166 175
X5285 167 181
X5286 194 205
X5287 172 173
X5288 178 206
X5289 178 196
X5290 196 229
X5291 185 192
X5292 195 215
X5293 200 228
X5294 217 219
X5295 159 166
X5296 157 175
X5297 159 175
X5298 165 184
X5299 161 178
X5300 186 201
X5301 168 190
X5302 194 222
X5303 171 179
X5304 178 200
X5305 180 207
X5306 213 222
X5307 184 199
X5308 197 228
X5309 204 220
X5310 215 219
X5311 145 167
X5312 174 187
X5313 185 190
X5314 190 190
X5315 160 169
X5316 184 200
X5317 194 199
X5318 186 214
X5319 160 172
X5320 166 180
X5321 181 190
X5322 191 195
X5323 175 183
X5324 192 218
X5325 187 206
X5326 215 229
X5327 175 191
X5328 198 206
X5329 176 207
X5330 190 219
X5331 199 208
X5332 205 236
X5333 209 213
X5334 227 242
X5335 200 210
X5336 222 240
X5337 217 224
X5338 225 225
X5339 206 208
X5340 213 247
X5341 215 250
X5342 248 275
X5343 180 182
X5344 184 195
X5345 168 186
X5346 201 209
X5347 182 185
X5348 183 202
X5349 176 200
X5350 205 224
X5351 180 182
X5352 186 191
X5353 200 213
X5354 214 222
X5355 196 228
X5356 217 225
X5357 209 222
X5358 221 258
X5359 186 205
X5360 187 214
X5361 198 199
X5362 183 214
X5363 195 213
X5364 222 254
X5365 213 223
X5366 226 230
X5367 176 190
X5368 208 215
X5369 193 211
X5370 202 202
X5371 198 231
X5372 231 245
X5373 209 239
X5374 235 271
X5375 139 144
X5376 161 164
X5377 154 157
X5378 179 182
X5379 164 185
X5380 182 196
X5381 180 193
X5382 178 199
X5383 166 183
X5384 189 217
X5385 173 180
X5386 195 218
X5387 192 206
X5388 208 216
X5389 214 227
X5390 213 235
X5391 161 175
X5392 188 188
X5393 167 189
X5394 194 202
X5395 161 187
X5396 195 208
X5397 197 207
X5398 224 246
X5399 175 177
X5400 192 207
X5401 205 217
X5402 215 238
X5403 176 196
X5404 208 227
X5405 209 216
X5406 234 261
X5407 167 182
X5408 170 199
X5409 184 185
X5410 193 200
X5411 173 180
X5412 194 207
X5413 187 215
X5414 204 221
X5415 170 182
X5416 184 199
X5417 176 192
X5418 187 209
X5419 183 209
X5420 205 234
X5421 212 234
X5422 218 237
X5423 159 183
X5424 180 183
X5425 182 187
X5426 177 203
X5427 185 205
X5428 192 208
X5429 196 226
X5430 225 252
X5431 198 212
X5432 196 215
X5433 184 197
X5434 204 236
X5435 189 213
X5436 200 206
X5437 201 233
X5438 229 256
X5439 164 167
X5440 189 190
X5441 186 194
X5442 186 203
X5443 163 188
X5444 177 178
X5445 185 206
X5446 192 221
X5447 164 186
X5448 192 207
X5449 192 192
X5450 177 208
X5451 185 208
X5452 193 225
X5453 216 226
X5454 229 262
X5455 183 191
X5456 186 217
X5457 196 202
X5458 212 239
X5459 212 226
X5460 215 224
X5461 195 222
X5462 221 248
X5463 190 200
X5464 200 222
X5465 208 215
X5466 217 231
X5467 190 196
X5468 191 224
X5469 210 235
X5470 224 254
X5471 164 180
X5472 174 174
X5473 184 191
X5474 180 209
X5475 185 190
X5476 198 201
X5477 221 227
X5478 217 233
X5479 179 186
X5480 202 213
X5481 178 199
X5482 208 219
X5483 186 200
X5484 212 230
X5485 198 222
X5486 229 235
X5487 161 171
X5488 168 189
X5489 184 194
X5490 205 224
X5491 172 186
X5492 185 208
X5493 183 209
X5494 214 224
X5495 179 182
X5496 193 222
X5497 207 226
X5498 224 252
X5499 207 219
X5500 226 233
X5501 224 256
X5502 240 274
X5503 123 144
X5504 153 153
X5505 141 162
X5506 173 179
X5507 156 165
X5508 177 177
X5509 161 172
X5510 179 181
X5511 174 191
X5512 179 203
X5513 179 186
X5514 186 211
X5515 163 189
X5516 192 218
X5517 179 196
X5518 195 198
X5519 168 188
X5520 180 197
X5521 171 190
X5522 190 210
X5523 174 196
X5524 206 206
X5525 184 213
X5526 206 209
X5527 162 180
X5528 186 200
X5529 194 216
X5530 193 221
X5531 178 204
X5532 198 226
X5533 187 216
X5534 194 211
X5535 166 185
X5536 195 201
X5537 187 188
X5538 191 219
X5539 193 208
X5540 196 216
X5541 208 225
X5542 244 250
X5543 177 196
X5544 206 206
X5545 204 236
X5546 228 241
X5547 195 207
X5548 214 214
X5549 195 228
X5550 208 243
X5551 187 215
X5552 202 214
X5553 198 225
X5554 211 241
X5555 196 198
X5556 207 236
X5557 210 233
X5558 228 241
X5559 183 203
X5560 221 232
X5561 203 210
X5562 216 250
X5563 200 211
X5564 211 220
X5565 212 219
X5566 240 256
X5567 151 153
X5568 153 156
X5569 149 157
X5570 170 188
X5571 162 187
X5572 180 181
X5573 188 196
X5574 196 205
X5575 163 175
X5576 179 179
X5577 178 182
X5578 197 203
X5579 195 211
X5580 195 222
X5581 201 228
X5582 205 235
X5583 172 198
X5584 181 192
X5585 185 216
X5586 201 212
X5587 174 197
X5588 195 201
X5589 196 226
X5590 218 226
X5591 186 205
X5592 202 229
X5593 190 219
X5594 232 234
X5595 212 219
X5596 212 230
X5597 232 239
X5598 232 241
X5599 164 188
X5600 183 209
X5601 168 194
X5602 204 217
X5603 180 182
X5604 196 221
X5605 199 213
X5606 217 244
X5607 194 201
X5608 196 202
X5609 198 222
X5610 220 239
X5611 188 219
X5612 212 221
X5613 219 234
X5614 213 248
X5615 182 189
X5616 182 210
X5617 206 217
X5618 236 237
X5619 196 217
X5620 231 239
X5621 213 214
X5622 218 240
X5623 207 230
X5624 205 234
X5625 199 227
X5626 226 241
X5627 210 223
X5628 233 256
X5629 244 267
X5630 262 277
X5631 135 151
X5632 135 157
X5633 145 152
X5634 160 176
X5635 138 151
X5636 162 162
X5637 153 161
X5638 171 188
X5639 129 143
X5640 134 157
X5641 140 142
X5642 158 169
X5643 153 164
X5644 168 192
X5645 162 174
X5646 165 192
X5647 145 160
X5648 156 166
X5649 158 165
X5650 183 192
X5651 152 167
X5652 163 168
X5653 158 173
X5654 186 192
X5655 142 163
X5656 155 175
X5657 165 171
X5658 171 182
X5659 155 166
X5660 176 193
X5661 170 175
X5662 184 210
X5663 131 135
X5664 151 157
X5665 150 150
X5666 166 185
X5667 151 162
X5668 172 175
X5669 164 184
X5670 193 194
X5671 144 163
X5672 164 190
X5673 188 190
X5674 178 205
X5675 174 197
X5676 199 204
X5677 194 207
X5678 215 222
X5679 140 156
X5680 163 179
X5681 151 174
X5682 176 190
X5683 164 168
X5684 190 199
X5685 176 199
X5686 205 222
X5687 169 185
X5688 185 215
X5689 210 214
X5690 211 218
X5691 188 202
X5692 189 217
X5693 210 227
X5694 234 252
X5695 131 146
X5696 154 164
X5697 150 172
X5698 170 192
X5699 149 174
X5700 175 195
X5701 181 181
X5702 202 218
X5703 168 194
X5704 196 218
X5705 178 206
X5706 197 198
X5707 169 175
X5708 196 203
X5709 187 206
X5710 228 230
X5711 149 171
X5712 179 182
X5713 192 198
X5714 191 213
X5715 179 202
X5716 189 211
X5717 205 212
X5718 217 241
X5719 191 222
X5720 198 225
X5721 207 226
X5722 227 250
X5723 198 203
X5724 213 218
X5725 236 249
X5726 234 254
X5727 163 181
X5728 172 198
X5729 173 184
X5730 199 201
X5731 192 193
X5732 218 231
X5733 198 231
X5734 226 234
X5735 154 167
X5736 176 186
X5737 189 196
X5738 204 210
X5739 192 220
X5740 218 224
X5741 203 222
X5742 217 231
X5743 181 184
X5744 181 198
X5745 188 194
X5746 211 211
X5747 173 190
X5748 173 199
X5749 191 203
X5750 215 244
X5751 175 185
X5752 194 203
X5753 204 215
X5754 210 220
X5755 199 230
X5756 218 246
X5757 235 235
X5758 249 251
X5759 173 188
X5760 178 184
X5761 182 203
X5762 189 218
X5763 191 200
X5764 205 240
X5765 202 216
X5766 195 228
X5767 171 193
X5768 183 212
X5769 202 213
X5770 228 230
X5771 190 194
X5772 215 232
X5773 225 229
X5774 220 252
X5775 173 184
X5776 175 201
X5777 187 205
X5778 213 224
X5779 197 202
X5780 190 222
X5781 192 194
X5782 204 229
X5783 182 191
X5784 202 228
X5785 198 229
X5786 229 249
X5787 190 222
X5788 203 221
X5789 198 231
X5790 232 237
X5791 159 184
X5792 161 184
X5793 176 185
X5794 200 205
X5795 173 189
X5796 197 207
X5797 191 201
X5798 206 230
X5799 171 192
X5800 188 197
X5801 199 206
X5802 216 251
X5803 193 200
X5804 208 231
X5805 221 232
X5806 227 247
X5807 177 189
X5808 191 211
X5809 204 231
X5810 220 221
X5811 206 233
X5812 217 223
X5813 209 237
X5814 234 255
X5815 218 245
X5816 225 238
X5817 226 245
X5818 232 251
X5819 225 228
X5820 256 272
X5821 241 264
X5822 272 300
X5823 154 173
X5824 167 179
X5825 181 185
X5826 210 211
X5827 193 193
X5828 198 214
X5829 190 218
X5830 208 217
X5831 181 196
X5832 179 202
X5833 189 195
X5834 212 213
X5835 202 231
X5836 218 231
X5837 206 212
X5838 229 251
X5839 169 180
X5840 191 210
X5841 193 203
X5842 223 239
X5843 187 188
X5844 197 229
X5845 201 226
X5846 243 243
X5847 191 218
X5848 199 215
X5849 179 205
X5850 211 234
X5851 194 194
X5852 203 224
X5853 194 222
X5854 216 226
X5855 185 203
X5856 181 208
X5857 192 213
X5858 195 211
X5859 185 211
X5860 193 204
X5861 223 228
X5862 226 245
X5863 190 197
X5864 202 212
X5865 193 216
X5866 200 212
X5867 213 219
X5868 226 239
X5869 218 232
X5870 245 272
X5871 190 205
X5872 212 220
X5873 213 244
X5874 236 245
X5875 211 219
X5876 219 237
X5877 229 252
X5878 258 271
X5879 211 226
X5880 206 240
X5881 206 228
X5882 227 227
X5883 228 239
X5884 232 250
X5885 226 253
X5886 257 300
X5887 143 158
X5888 172 177
X5889 149 163
X5890 167 177
X5891 161 162
X5892 161 183
X5893 179 194
X5894 183 206
X5895 175 185
X5896 181 193
X5897 190 201
X5898 220 234
X5899 173 197
X5900 182 210
X5901 178 206
X5902 216 228
X5903 154 170
X5904 162 171
X5905 177 189
X5906 183 201
X5907 188 202
X5908 202 218
X5909 200 202
X5910 206 220
X5911 182 199
X5912 185 216
X5913 208 215
X5914 227 231
X5915 188 213
X5916 195 226
X5917 206 234
X5918 229 231
X5919 151 163
X5920 170 188
X5921 168 193
X5922 180 194
X5923 172 191
X5924 198 225
X5925 196 221
X5926 222 224
X5927 189 199
X5928 209 237
X5929 216 240
X5930 223 250
X5931 200 207
X5932 207 218
X5933 218 232
X5934 255 267
X5935 184 184
X5936 199 206
X5937 196 201
X5938 197 212
X5939 192 204
X5940 224 229
X5941 192 218
X5942 202 237
X5943 188 189
X5944 196 221
X5945 193 204
X5946 201 234
X5947 201 213
X5948 222 257
X5949 217 241
X5950 230 259
X5951 182 205
X5952 184 205
X5953 185 212
X5954 208 228
X5955 174 192
X5956 188 207
X5957 209 221
X5958 216 238
X5959 185 192
X5960 196 204
X5961 198 199
X5962 215 229
X5963 180 182
X5964 206 217
X5965 197 221
X5966 227 243
X5967 191 206
X5968 218 235
X5969 192 211
X5970 211 243
X5971 198 225
X5972 214 228
X5973 217 239
X5974 224 254
X5975 203 208
X5976 209 209
X5977 223 223
X5978 244 246
X5979 214 215
X5980 216 241
X5981 223 237
X5982 231 251
X5983 184 191
X5984 190 196
X5985 185 191
X5986 206 214
X5987 174 202
X5988 192 223
X5989 188 189
X5990 207 208
X5991 182 188
X5992 182 203
X5993 195 202
X5994 213 238
X5995 214 219
X5996 214 225
X5997 217 222
X5998 226 247
X5999 203 206
X6000 217 225
X6001 220 223
X6002 222 248
X6003 212 213
X6004 222 249
X6005 231 259
X6006 246 256
X6007 213 234
X6008 226 246
X6009 230 245
X6010 244 246
X6011 226 226
X6012 229 256
X6013 253 263
X6014 271 294
X6015 161 174
X6016 181 199
X6017 194 212
X6018 213 214
X6019 181 182
X6020 185 185
X6021 188 217
X6022 217 227
X6023 170 186
X6024 195 216
X6025 183 206
X6026 196 212
X6027 182 201
X6028 186 200
X6029 202 223
X6030 213 224
X6031 154 157
X6032 173 190
X6033 185 185
X6034 186 197
X6035 165 185
X6036 203 206
X6037 195 217
X6038 216 227
X6039 193 193
X6040 204 219
X6041 196 200
X6042 214 235
X6043 213 218
X6044 218 254
X6045 223 240
X6046 234 245
X6047 163 188
X6048 193 206
X6049 191 214
X6050 196 217
X6051 196 205
X6052 217 239
X6053 222 250
X6054 224 250
X6055 209 236
X6056 245 260
X6057 229 238
X6058 239 244
X6059 225 229
X6060 228 265
X6061 240 265
X6062 285 302
X6063 195 217
X6064 217 221
X6065 216 246
X6066 255 259
X6067 192 210
X6068 227 244
X6069 241 241
X6070 240 255
X6071 216 239
X6072 216 243
X6073 227 248
X6074 226 257
X6075 240 246
X6076 250 251
X6077 252 282
X6078 276 320
X6079 163 185
X6080 174 201
X6081 169 196
X6082 206 214
X6083 192 206
X6084 207 207
X6085 207 212
X6086 222 237
X6087 166 188
X6088 192 208
X6089 176 200
X6090 211 227
X6091 199 213
X6092 228 240
X6093 220 221
X6094 235 263
X6095 194 226
X6096 228 235
X6097 236 240
X6098 249 271
X6099 209 229
X6100 225 232
X6101 237 259
X6102 236 262
X6103 196 226
X6104 201 231
X6105 218 220
X6106 234 263
X6107 222 240
X6108 257 261
X6109 262 269
X6110 255 298
X6111 183 194
X6112 211 218
X6113 190 214
X6114 213 239
X6115 207 241
X6116 227 241
X6117 221 230
X6118 247 247
X6119 225 229
X6120 249 256
X6121 238 260
X6122 268 285
X6123 222 230
X6124 257 271
X6125 247 255
X6126 266 286
X6127 198 212
X6128 210 247
X6129 197 221
X6130 223 248
X6131 227 233
X6132 248 257
X6133 217 252
X6134 240 257
X6135 233 239
X6136 239 253
X6137 244 257
X6138 245 275
X6139 262 267
X6140 251 284
X6141 276 290
X6142 309 342
X6143 110 125
X6144 126 137
X6145 135 137
X6146 148 159
X6147 129 150
X6148 152 164
X6149 149 151
X6150 158 179
X6151 131 131
X6152 145 146
X6153 143 165
X6154 154 175
X6155 150 152
X6156 155 180
X6157 154 176
X6158 166 181
X6159 145 145
X6160 150 173
X6161 153 159
X6162 146 168
X6163 138 148
X6164 153 168
X6165 152 167
X6166 171 192
X6167 134 145
X6168 140 160
X6169 163 164
X6170 164 170
X6171 154 160
X6172 169 186
X6173 170 180
X6174 183 194
X6175 147 149
X6176 159 160
X6177 147 153
X6178 169 179
X6179 159 173
X6180 163 170
X6181 160 184
X6182 165 188
X6183 166 178
X6184 179 192
X6185 186 200
X6186 193 207
X6187 163 182
X6188 197 203
X6189 178 184
X6190 193 205
X6191 137 154
X6192 165 167
X6193 165 172
X6194 169 175
X6195 169 177
X6196 180 183
X6197 164 190
X6198 192 212
X6199 161 169
X6200 184 189
X6201 193 196
X6202 207 224
X6203 177 190
X6204 193 200
X6205 189 209
X6206 220 222
X6207 139 159
X6208 158 162
X6209 160 167
X6210 156 177
X6211 178 179
X6212 178 183
X6213 177 179
X6214 175 188
X6215 143 163
X6216 164 184
X6217 164 165
X6218 184 187
X6219 181 185
X6220 191 200
X6221 186 193
X6222 190 218
X6223 149 163
X6224 179 184
X6225 156 165
X6226 183 191
X6227 167 192
X6228 175 193
X6229 181 182
X6230 188 201
X6231 157 171
X6232 186 188
X6233 170 178
X6234 183 196
X6235 157 173
X6236 188 191
X6237 192 193
X6238 204 223
X6239 145 158
X6240 148 165
X6241 157 162
X6242 164 184
X6243 167 188
X6244 190 193
X6245 176 190
X6246 185 214
X6247 156 182
X6248 189 199
X6249 174 180
X6250 195 207
X6251 177 184
X6252 172 196
X6253 182 193
X6254 194 201
X6255 166 166
X6256 163 174
X6257 173 176
X6258 197 199
X6259 183 201
X6260 217 224
X6261 196 196
X6262 214 224
X6263 165 188
X6264 182 194
X6265 187 212
X6266 216 223
X6267 203 229
X6268 214 218
X6269 229 242
X6270 229 253
X6271 147 153
X6272 160 162
X6273 165 168
X6274 167 173
X6275 148 161
X6276 157 157
X6277 151 172
X6278 178 181
X6279 156 181
X6280 186 191
X6281 167 188
X6282 189 195
X6283 177 181
X6284 172 188
X6285 182 189
X6286 191 199
X6287 139 158
X6288 159 170
X6289 146 156
X6290 170 176
X6291 144 155
X6292 165 183
X6293 172 177
X6294 193 207
X6295 157 163
X6296 160 180
X6297 155 173
X6298 172 186
X6299 177 195
X6300 192 221
X6301 179 188
X6302 197 224
X6303 162 167
X6304 166 191
X6305 167 179
X6306 182 193
X6307 163 171
X6308 181 187
X6309 190 191
X6310 185 197
X6311 152 177
X6312 162 186
X6313 163 190
X6314 170 195
X6315 164 169
X6316 179 190
X6317 192 199
X6318 182 209
X6319 178 187
X6320 186 195
X6321 197 202
X6322 201 225
X6323 184 205
X6324 199 205
X6325 210 234
X6326 238 238
X6327 194 209
X6328 201 206
X6329 191 217
X6330 208 225
X6331 176 195
X6332 203 209
X6333 208 211
X6334 232 233
X6335 143 145
X6336 160 165
X6337 157 158
X6338 178 182
X6339 169 176
X6340 169 182
X6341 175 177
X6342 178 203
X6343 140 158
X6344 157 161
X6345 165 190
X6346 171 187
X6347 166 193
X6348 187 196
X6349 181 201
X6350 195 197
X6351 149 149
X6352 149 167
X6353 161 178
X6354 168 185
X6355 172 172
X6356 182 208
X6357 162 186
X6358 184 211
X6359 178 199
X6360 178 209
X6361 170 192
X6362 204 210
X6363 178 182
X6364 203 212
X6365 186 216
X6366 219 248
X6367 150 158
X6368 162 164
X6369 158 180
X6370 184 197
X6371 161 185
X6372 174 191
X6373 175 199
X6374 197 208
X6375 156 169
X6376 159 182
X6377 171 179
X6378 194 214
X6379 165 174
X6380 180 194
X6381 189 194
X6382 206 228
X6383 161 173
X6384 187 187
X6385 170 193
X6386 180 209
X6387 151 164
X6388 169 196
X6389 171 195
X6390 206 220
X6391 193 202
X6392 203 208
X6393 203 204
X6394 194 223
X6395 185 206
X6396 198 214
X6397 202 215
X6398 239 248
X6399 125 142
X6400 137 149
X6401 135 137
X6402 139 161
X6403 142 155
X6404 145 153
X6405 134 151
X6406 156 178
X6407 140 143
X6408 136 159
X6409 157 160
X6410 173 173
X6411 160 178
X6412 177 179
X6413 168 189
X6414 192 198
X6415 151 161
X6416 156 173
X6417 161 180
X6418 167 192
X6419 161 170
X6420 171 172
X6421 191 191
X6422 190 193
X6423 148 167
X6424 167 183
X6425 154 179
X6426 189 199
X6427 160 171
X6428 166 179
X6429 182 188
X6430 182 208
X6431 136 154
X6432 144 159
X6433 147 170
X6434 169 169
X6435 154 168
X6436 163 190
X6437 158 172
X6438 170 195
X6439 142 160
X6440 159 161
X6441 161 188
X6442 165 192
X6443 163 176
X6444 183 205
X6445 175 176
X6446 185 202
X6447 154 163
X6448 156 177
X6449 147 166
X6450 166 189
X6451 166 171
X6452 177 192
X6453 180 203
X6454 213 217
X6455 170 179
X6456 198 209
X6457 199 218
X6458 197 220
X6459 179 191
X6460 206 220
X6461 195 202
X6462 212 237
X6463 139 145
X6464 158 170
X6465 148 168
X6466 155 170
X6467 145 155
X6468 160 161
X6469 157 177
X6470 166 179
X6471 147 165
X6472 154 169
X6473 136 159
X6474 164 176
X6475 155 163
X6476 157 171
X6477 170 195
X6478 185 204
X6479 147 160
X6480 159 162
X6481 160 178
X6482 185 190
X6483 173 179
X6484 178 190
X6485 181 198
X6486 181 198
X6487 155 161
X6488 179 186
X6489 174 182
X6490 178 203
X6491 166 180
X6492 188 209
X6493 197 204
X6494 199 206
X6495 140 160
X6496 155 180
X6497 163 166
X6498 170 193
X6499 162 180
X6500 186 189
X6501 188 198
X6502 201 230
X6503 177 178
X6504 181 181
X6505 199 205
X6506 200 207
X6507 184 204
X6508 208 243
X6509 214 235
X6510 215 248
X6511 158 169
X6512 164 188
X6513 180 192
X6514 199 215
X6515 190 196
X6516 203 222
X6517 206 223
X6518 212 241
X6519 193 199
X6520 186 207
X6521 196 196
X6522 202 229
X6523 182 192
X6524 208 208
X6525 188 218
X6526 221 243
X6527 154 174
X6528 167 187
X6529 166 186
X6530 190 207
X6531 166 173
X6532 170 191
X6533 181 186
X6534 176 201
X6535 158 167
X6536 162 186
X6537 169 186
X6538 200 212
X6539 176 201
X6540 179 198
X6541 172 192
X6542 197 201
X6543 156 171
X6544 182 195
X6545 171 183
X6546 200 204
X6547 167 188
X6548 195 198
X6549 186 210
X6550 213 215
X6551 158 167
X6552 169 190
X6553 182 195
X6554 191 218
X6555 186 204
X6556 219 228
X6557 195 207
X6558 212 241
X6559 150 171
X6560 157 170
X6561 176 186
X6562 183 203
X6563 161 166
X6564 188 189
X6565 158 178
X6566 179 206
X6567 169 173
X6568 181 194
X6569 185 197
X6570 220 226
X6571 185 199
X6572 198 200
X6573 188 204
X6574 209 210
X6575 180 208
X6576 186 209
X6577 180 202
X6578 189 216
X6579 160 184
X6580 190 207
X6581 203 206
X6582 211 246
X6583 172 185
X6584 194 219
X6585 198 208
X6586 215 227
X6587 168 192
X6588 191 202
X6589 204 236
X6590 215 226
X6591 167 179
X6592 179 179
X6593 181 187
X6594 200 231
X6595 181 186
X6596 190 198
X6597 186 189
X6598 183 209
X6599 172 192
X6600 201 226
X6601 195 207
X6602 191 222
X6603 190 191
X6604 219 220
X6605 199 226
X6606 217 220
X6607 194 204
X6608 207 207
X6609 199 208
X6610 216 233
X6611 194 197
X6612 201 227
X6613 221 245
X6614 246 246
X6615 184 210
X6616 204 226
X6617 190 201
X6618 217 219
X6619 201 233
X6620 218 221
X6621 213 235
X6622 260 263
X6623 170 177
X6624 179 200
X6625 193 196
X6626 182 210
X6627 177 192
X6628 175 198
X6629 194 196
X6630 201 208
X6631 163 176
X6632 185 211
X6633 194 204
X6634 201 201
X6635 176 188
X6636 195 213
X6637 187 208
X6638 217 240
X6639 184 204
X6640 201 211
X6641 188 212
X6642 203 215
X6643 203 206
X6644 221 231
X6645 219 223
X6646 223 226
X6647 197 211
X6648 224 232
X6649 222 231
X6650 252 274
X6651 242 248
X6652 238 269
X6653 230 260
X6654 247 281
X6655 129 147
X6656 142 142
X6657 139 140
X6658 158 165
X6659 159 159
X6660 147 171
X6661 154 176
X6662 170 192
X6663 140 142
X6664 148 158
X6665 155 158
X6666 169 179
X6667 146 162
X6668 154 157
X6669 162 176
X6670 178 200
X6671 131 144
X6672 148 160
X6673 146 155
X6674 156 177
X6675 156 163
X6676 152 172
X6677 153 169
X6678 157 168
X6679 147 157
X6680 161 177
X6681 161 188
X6682 179 189
X6683 169 171
X6684 168 189
X6685 172 201
X6686 176 203
X6687 128 141
X6688 135 148
X6689 147 159
X6690 164 165
X6691 134 141
X6692 153 164
X6693 160 172
X6694 164 185
X6695 140 160
X6696 166 183
X6697 175 196
X6698 182 192
X6699 170 175
X6700 187 191
X6701 163 179
X6702 179 205
X6703 137 137
X6704 151 168
X6705 153 161
X6706 173 174
X6707 137 157
X6708 161 179
X6709 153 174
X6710 177 198
X6711 159 168
X6712 170 198
X6713 161 188
X6714 172 186
X6715 162 177
X6716 175 193
X6717 170 184
X6718 182 205
X6719 124 133
X6720 140 156
X6721 130 146
X6722 142 156
X6723 155 162
X6724 154 164
X6725 143 156
X6726 159 182
X6727 149 167
X6728 171 174
X6729 160 164
X6730 170 196
X6731 154 165
X6732 167 193
X6733 164 179
X6734 170 188
X6735 144 162
X6736 161 171
X6737 157 180
X6738 158 179
X6739 161 169
X6740 165 189
X6741 182 212
X6742 192 212
X6743 169 176
X6744 164 181
X6745 165 185
X6746 183 194
X6747 174 200
X6748 192 197
X6749 182 208
X6750 206 215
X6751 138 142
X6752 156 170
X6753 165 167
X6754 178 191
X6755 156 167
X6756 156 167
X6757 160 164
X6758 179 197
X6759 149 160
X6760 160 184
X6761 174 180
X6762 200 201
X6763 185 186
X6764 185 190
X6765 201 208
X6766 202 236
X6767 167 167
X6768 175 199
X6769 175 178
X6770 179 198
X6771 167 176
X6772 187 194
X6773 175 184
X6774 178 190
X6775 159 176
X6776 175 176
X6777 165 171
X6778 169 192
X6779 176 187
X6780 175 195
X6781 191 197
X6782 192 222
X6783 126 142
X6784 145 163
X6785 140 158
X6786 146 170
X6787 155 176
X6788 159 176
X6789 169 179
X6790 180 199
X6791 158 159
X6792 162 183
X6793 170 178
X6794 195 197
X6795 161 180
X6796 171 176
X6797 195 199
X6798 201 203
X6799 136 145
X6800 160 164
X6801 161 171
X6802 167 189
X6803 174 188
X6804 189 201
X6805 176 196
X6806 178 205
X6807 156 173
X6808 165 181
X6809 164 190
X6810 194 215
X6811 167 194
X6812 196 221
X6813 194 196
X6814 207 212
X6815 167 179
X6816 165 186
X6817 176 182
X6818 182 197
X6819 154 177
X6820 170 193
X6821 181 189
X6822 193 207
X6823 179 184
X6824 175 190
X6825 175 204
X6826 193 199
X6827 188 204
X6828 197 213
X6829 219 239
X6830 229 232
X6831 182 207
X6832 198 227
X6833 188 221
X6834 229 241
X6835 196 201
X6836 215 223
X6837 213 226
X6838 231 258
X6839 195 215
X6840 200 214
X6841 203 218
X6842 217 244
X6843 200 219
X6844 206 231
X6845 214 220
X6846 217 243
X6847 170 170
X6848 165 179
X6849 168 188
X6850 182 204
X6851 153 174
X6852 171 193
X6853 174 192
X6854 187 192
X6855 156 173
X6856 164 178
X6857 189 196
X6858 188 201
X6859 179 198
X6860 186 217
X6861 204 216
X6862 213 237
X6863 170 187
X6864 194 219
X6865 193 193
X6866 188 199
X6867 168 190
X6868 173 201
X6869 197 205
X6870 215 218
X6871 190 191
X6872 200 204
X6873 194 205
X6874 218 243
X6875 207 219
X6876 232 245
X6877 236 239
X6878 262 263
X6879 173 190
X6880 186 195
X6881 186 205
X6882 205 210
X6883 177 199
X6884 187 196
X6885 183 194
X6886 207 208
X6887 156 180
X6888 166 186
X6889 166 189
X6890 189 215
X6891 173 200
X6892 200 212
X6893 202 215
X6894 215 242
X6895 176 187
X6896 192 200
X6897 193 210
X6898 215 219
X6899 195 206
X6900 195 214
X6901 193 224
X6902 231 240
X6903 203 227
X6904 226 231
X6905 222 249
X6906 238 264
X6907 216 226
X6908 242 244
X6909 224 231
X6910 263 268
X6911 135 153
X6912 144 163
X6913 165 182
X6914 173 175
X6915 156 176
X6916 187 195
X6917 185 195
X6918 201 201
X6919 157 184
X6920 175 198
X6921 166 181
X6922 192 201
X6923 163 178
X6924 182 192
X6925 183 193
X6926 204 223
X6927 131 148
X6928 156 162
X6929 156 167
X6930 179 183
X6931 147 166
X6932 170 191
X6933 167 180
X6934 193 210
X6935 164 169
X6936 177 185
X6937 174 192
X6938 175 199
X6939 178 191
X6940 195 224
X6941 199 228
